TeamId,TeamName,SubmissionDate,Score
6737109,"Hiroki Yamagishi","2021-05-30 13:14:59",0.469
6774096,AS_R,"2021-05-30 14:14:29",0.469
6828042,"laxman kusuma","2021-05-30 16:03:58",0.469
6741250,pranshu,"2021-05-30 16:13:22",0.469
6782633,Asha-ndf,"2021-05-30 16:28:01",0.469
6734459,"Loulou ","2021-05-30 17:08:30",0.469
6791822,"First Competition","2021-06-09 10:00:29",0.469
6803218,"Santiago Mota","2021-05-30 21:31:45",0.469
6735966,"Rshad Zhran","2021-05-31 00:09:47",0.469
6770341,"Zhe Wang","2021-05-31 05:39:53",0.469
6738400,LandfallMotto,"2021-06-22 16:12:03",0.469
6848341,"IH Lee","2021-05-31 06:51:54",0.469
6889132,omarsamir,"2021-06-15 11:35:31",0.469
6781483,TKDS,"2021-05-31 13:49:31",0.469
6776295,e-bey,"2021-05-31 14:07:22",0.469
6762713,"Ken Ho","2021-06-01 00:58:27",0.469
6847763,"Issac Tai","2021-06-01 12:27:14",0.469
6893903,"Terry Wash","2021-06-01 09:54:40",0.469
6895551,yusa,"2021-06-01 14:45:49",0.469
6734842,Hias,"2021-06-01 18:25:03",0.469
6809173,psyche,"2021-06-16 07:16:20",0.469
6766351,stpete_ishii,"2021-06-04 14:30:41",0.469
6858342,"Alen Adiyev","2021-06-03 10:50:41",0.469
6882104,"Kazuaki Korita","2021-06-02 12:41:08",0.469
6798358,"John Michael ","2021-06-02 16:18:15",0.469
6814663,"shunya iida","2021-06-02 21:20:26",0.469
6753472,"Chia-Ta Tsai","2021-06-03 19:40:50",0.469
6905128,AlexYung,"2021-06-06 01:42:12",0.469
6919581,lawrence,"2021-06-06 14:59:38",0.469
6922394,Bigleg_Alice,"2021-06-07 12:32:21",0.469
6939847,"Yeah Brian","2021-06-13 16:24:41",0.469
6974991,Daren,"2021-06-18 19:18:44",0.469
6774449,"Sayan Chatterjee","2021-06-19 18:34:11",0.469
6927281,b0721129,"2021-06-20 02:01:00",0.469
6799432,k.ai,"2021-06-24 12:38:50",0.469
6946285,"Joseph Tan","2021-06-20 16:07:34",0.469
6864680,indexxlim,"2021-06-22 17:00:23",0.469
6817973,yuyuyu,"2021-06-16 11:45:35",0.469
6734797,"Yaokun Lin","2021-05-28 05:28:43",0.469
6746587,kokolores,"2021-05-23 17:01:21",0.469
6910793,Ajay29,"2021-06-04 13:09:00",0.469
6910265,SeongwookLee,"2021-06-23 01:49:27",0.469
6842488,_raian,"2021-06-12 19:37:54",0.469
6743870,"Cranjis McBasketball","2021-06-23 02:16:06",0.469
6870703,YeahYear,"2021-05-27 14:14:23",0.470
6985744,"Vladimir Boichenko","2021-06-24 12:19:53",0.470
6874997,"Thomas R","2021-05-28 09:54:10",0.470
6895252,moog,"2021-06-12 05:58:16",0.470
6779052,"El profesor","2021-06-16 15:35:48",0.470
6741615,delto,"2021-06-23 20:08:50",0.470
6818490,"Silver Stream","2021-06-24 09:50:36",0.470
6734186,hyd,"2021-05-10 10:05:20",0.471
6787663,"Taku Hiraiwa","2021-06-24 05:27:33",0.471
6910703,ROLANDO,"2021-06-08 01:02:26",0.471
6770732,"Chavalapalli Varun","2021-06-18 15:05:23",0.471
6737315,RibhuLahiri,"2021-06-24 04:38:20",0.471
6796698,Kitsunetic,"2021-06-09 02:37:03",0.471
6921647,LYNNKENNY,"2021-06-08 15:31:37",0.471
6734270,Amin,"2021-06-19 02:31:40",0.471
6773787,Ayoan13,"2021-06-24 10:24:44",0.471
6917619,tkm2261,"2021-06-11 07:09:00",0.472
6817355,Wgs4Nlp,"2021-06-01 08:25:10",0.472
6808623,"gil fernandes","2021-06-23 12:41:11",0.472
6877854,yCarbon,"2021-06-16 23:01:09",0.472
6997662,Shrek_fan,"2021-06-23 09:25:28",0.472
6744734,maliang,"2021-06-24 05:52:51",0.472
6738138,Karthik,"2021-06-24 09:08:53",0.472
6769240,Amaan,"2021-05-12 10:09:28",0.472
6743862,pao,"2021-06-05 01:19:39",0.473
6896534,"Amitesh Gangrade","2021-06-24 10:46:12",0.473
6802276,CMH,"2021-06-24 03:51:03",0.473
6905795,Matinroom,"2021-06-04 08:30:36",0.473
6925863,hxcc,"2021-06-22 19:35:37",0.473
6869826,dataVIP,"2021-05-27 09:57:25",0.473
6776060,hiromaru,"2021-06-17 01:05:41",0.474
6744569,Saber,"2021-05-23 13:10:30",0.474
6770888,"Indecent gradient","2021-06-07 11:24:51",0.474
6807749,Light,"2021-05-28 15:49:10",0.474
6739426,Ruby,"2021-06-23 15:42:15",0.474
6738615,"Nikita Churkin","2021-05-27 11:12:41",0.474
6750391,"abdelwaheb miled","2021-06-23 13:04:43",0.474
6771703,Erfan,"2021-06-06 01:57:39",0.474
6827579,Makotu,"2021-06-20 15:19:51",0.474
6813383,"George Bassem Fouad","2021-05-29 09:28:46",0.474
6919007,"Yosuke Hoshi","2021-06-06 13:51:57",0.474
6842938,Sandwich,"2021-05-27 01:41:06",0.474
6778951,"Aditya Soni","2021-05-31 09:53:30",0.474
6757371,"Vecheslav Eremeev","2021-06-08 05:06:21",0.474
6782372,"Jiayao Wang","2021-05-27 05:19:18",0.474
6868721,"Vladimir Sorokin","2021-05-27 05:41:59",0.474
6869085,yeahdata,"2021-05-27 08:01:48",0.474
6764058,okazaki2019,"2021-06-09 05:43:19",0.474
6800023,Tera,"2021-05-27 12:42:17",0.474
6744967,Houssem,"2021-05-27 13:05:39",0.474
6737615,Dmytro,"2021-05-27 22:06:04",0.474
6782546,zeno,"2021-05-28 04:16:16",0.474
6873013,shoshoJP,"2021-05-28 05:17:41",0.474
6812736,"Jason Feng","2021-05-28 06:03:26",0.474
6874414,"Salil Choubey","2021-05-28 07:43:23",0.474
6800285,aakar,"2021-05-30 19:41:50",0.474
6874657,andyanybody,"2021-05-28 09:08:27",0.474
6736633,"Takao Mizuno","2021-05-28 15:32:12",0.474
6877469,"Anuradha Balla","2021-05-28 21:35:26",0.474
6830727,Power_rangers,"2021-05-30 21:07:12",0.474
6761360,"Sean Benhur","2021-05-29 05:51:05",0.474
6880864,"HERBERT BERT","2021-05-29 16:16:25",0.474
6757295,tonton,"2021-05-30 02:56:52",0.474
6856906,"IDZMAN YAHYA","2021-06-06 23:57:59",0.474
6890014,TakashiSasaki,"2021-05-31 15:55:35",0.474
6804938,zephyr,"2021-06-01 03:31:39",0.474
6886405,dddmd,"2021-06-24 10:55:09",0.474
6896994,Abhas,"2021-06-05 18:11:58",0.474
6801614,Dmitry,"2021-06-07 05:59:14",0.474
6821823,"Yuvraj Singh","2021-06-08 04:41:14",0.474
6932814,Splend1dChan,"2021-06-15 10:37:35",0.474
6762236,"Xiaofei Li","2021-06-14 07:52:30",0.474
6900663,"hideto tsuzuki","2021-06-10 14:08:11",0.474
6767249,"GuanLong Lyu","2021-06-10 21:29:48",0.474
6735246,"Aneesh Das","2021-06-20 12:31:56",0.474
6773525,team.pd,"2021-06-19 12:49:09",0.474
6758006,"Tetsuro Tsuda","2021-06-23 04:28:16",0.474
6733783,RomanKyrychenko,"2021-06-16 14:01:35",0.474
6735607,TreckSpeck,"2021-06-23 20:16:48",0.474
6805055,Janos,"2021-06-23 04:13:43",0.475
6752634,"Bharadwaj Vedula","2021-06-18 13:48:23",0.475
6788150,H.Y,"2021-06-21 09:21:44",0.475
6989303,"lai yen","2021-06-21 09:48:42",0.475
6900304,chiramisu,"2021-06-14 12:10:19",0.475
6763395,seniorpine,"2021-06-24 09:47:31",0.475
6942328,"Ryan Sun","2021-06-24 10:33:30",0.475
6897446,"TIM biubiu","2021-06-02 13:51:53",0.475
6736659,cfiken,"2021-06-24 10:44:10",0.475
6741386,"TAUIL Abd Elilah","2021-06-16 22:48:42",0.475
6760860,我在b站学穿搭,"2021-06-07 14:07:13",0.475
6897938,"Takamichi Toda","2021-06-24 11:08:23",0.475
6735093,JJ,"2021-06-05 17:25:51",0.476
6747900,"Mike Hofert","2021-05-17 12:48:10",0.476
6738446,jukiya,"2021-06-21 01:10:10",0.476
6735322,"Yang Zhang","2021-06-07 02:13:04",0.476
6827106,kenmatsu4,"2021-05-28 08:37:17",0.476
6768826,"Kun Hao Yeh","2021-06-23 12:45:36",0.476
6742919,"Amit Steinberg","2021-06-22 09:34:38",0.476
6856193,zygc,"2021-06-16 18:13:14",0.476
6873341,"Daigoro Yamada","2021-06-23 12:39:54",0.476
6858172,syain1234,"2021-06-06 03:49:34",0.476
6772503,ace19,"2021-06-08 13:35:46",0.476
6734921,kss,"2021-06-03 20:26:57",0.476
6866867,"Jose S.","2021-06-19 20:52:20",0.476
6974458,"Yun Ye","2021-06-17 15:33:07",0.476
6952611,sukenosuke,"2021-06-18 04:22:18",0.476
6741794,Jkoo,"2021-06-22 01:30:05",0.476
6816189,IamI,"2021-06-06 09:11:18",0.477
6736600,ktr,"2021-06-19 03:16:51",0.477
6740721,Evdilos_Ikaria,"2021-06-09 10:19:42",0.477
6900626,oudon,"2021-06-06 12:33:44",0.477
6881935,"Terry U","2021-06-18 10:28:06",0.477
6733949,H&M,"2021-05-29 16:41:00",0.477
6844260,ChunkIng,"2021-05-23 06:14:02",0.477
6985415,SunWuKongKong,"2021-06-24 03:09:02",0.477
6784085,kazukim,"2021-06-15 13:24:25",0.477
6760207,mathneet,"2021-05-26 02:39:45",0.477
6924048,HwangDongJun,"2021-06-12 18:18:38",0.477
6884978,"Mahmud Hasan","2021-06-19 17:04:55",0.477
6812117,InfernoSquad,"2021-06-24 12:19:58",0.477
6743721,al4pha4,"2021-05-22 05:22:29",0.477
6782310,"Magnum Opus","2021-05-23 00:20:48",0.477
6743569,CitrusSoda,"2021-05-23 08:31:32",0.477
6740029,izuna385,"2021-05-23 16:02:30",0.477
6758237,m_sidorov11,"2021-05-23 19:47:16",0.477
6793419,Radiokosmos,"2021-06-03 10:56:30",0.477
6744147,"Nandhu Elango","2021-05-29 09:47:16",0.477
6753107,"Frank Puk","2021-05-24 03:02:49",0.477
6754720,"Darshan Patel","2021-05-24 05:05:46",0.477
6852713,TK(TeamShiny),"2021-05-24 05:42:57",0.477
6851005,AIwc,"2021-05-26 08:35:40",0.477
6838571,"Kellen Morales","2021-05-27 04:53:33",0.477
6854605,vv-break,"2021-05-24 12:53:52",0.477
6848959,"Muslim Babaev","2021-05-24 16:13:06",0.477
6733873,"Heads or Tails","2021-05-24 17:08:31",0.477
6771997,Pavelpds,"2021-05-24 18:38:14",0.477
6736286,STakashi,"2021-05-29 21:33:29",0.477
6747048,AaronElliot,"2021-06-07 01:21:35",0.477
6840453,"April Storlazzi","2021-05-26 01:13:14",0.477
6781222,"Felipe Bivort Haiek","2021-05-26 03:59:51",0.477
6738248,"Andrii D.","2021-05-26 12:11:05",0.477
6763408,ShimTa,"2021-05-26 12:41:29",0.477
6801498,"Bhavesh Kumar","2021-05-30 09:47:45",0.477
6876599,team-SB,"2021-05-31 10:08:10",0.477
6888608,sparked,"2021-05-31 11:47:20",0.477
6745430,kojihay,"2021-06-02 12:37:47",0.477
6895293,LearningNN,"2021-06-20 12:41:18",0.477
6748668,马克,"2021-06-24 04:04:53",0.477
6926384,hinatanomado,"2021-06-08 01:57:53",0.477
6904500,kaggle777,"2021-06-11 04:19:52",0.477
6880543,"Yuki Tanaka","2021-06-12 20:09:25",0.477
6923618,algernone,"2021-06-24 11:50:55",0.477
6967404,"jiang Air","2021-06-16 13:13:51",0.477
6966748,"Early Bottle","2021-06-17 06:22:52",0.477
6966605,GTSGTS,"2021-06-17 06:58:52",0.477
6760627,songzengchun,"2021-06-18 12:13:44",0.477
6966772,kagglezf,"2021-06-19 07:51:25",0.477
6967416,LiamPayne,"2021-06-20 01:43:21",0.477
6984725,"Taebong Moon","2021-06-20 08:38:58",0.477
6984516,"Aoduo Zhang","2021-06-23 06:43:01",0.477
6801062,abhishek_anand,"2021-06-22 09:58:38",0.477
6838720,Mini_Zhou,"2021-06-24 01:49:29",0.477
6958613,Solo,"2021-06-24 06:59:35",0.477
6977467,ria,"2021-06-24 10:14:19",0.477
6736501,Touyu,"2021-05-19 10:10:26",0.477
6799042,rndncknm,"2021-05-23 18:14:15",0.477
6777971,"Shashi Prakash Tripathi","2021-05-20 04:21:48",0.478
6741524,"David Bath","2021-05-19 14:07:22",0.478
6743965,"Duy Giang","2021-06-24 09:27:23",0.478
6865852,"vishu shekhar","2021-06-19 08:36:37",0.478
6735331,"Thiago Vieira","2021-05-12 21:29:22",0.478
6742885,"andy jennings","2021-06-14 02:31:51",0.478
6977428,oumugai,"2021-06-22 04:07:41",0.478
6843108,"Dave E","2021-06-23 06:06:58",0.478
6838940,"Shuntaro Tanaka","2021-05-21 08:28:37",0.478
6811097,"Eskender Dzhemadinov","2021-05-17 23:15:14",0.478
6799964,tharun_01,"2021-05-22 03:16:58",0.478
6784148,PondeFrogIsland,"2021-06-24 12:27:11",0.478
6763465,"Sohail Rajabi","2021-05-18 04:22:37",0.478
6737438,"Leo S","2021-05-22 18:26:58",0.478
6742735,"PENG, PIN-RUI","2021-05-23 03:05:23",0.478
6804773,"HSIEH JEN-CHIEH","2021-06-19 17:40:16",0.478
6741371,"Srijita Tiwari","2021-06-08 11:43:09",0.478
6736541,"Mom's torch","2021-06-24 03:53:34",0.478
6737679,"sai kumar","2021-05-21 06:10:27",0.478
6774632,"Jie Deng","2021-06-12 04:11:25",0.478
6792280,"Debadri Dutta","2021-06-01 19:58:25",0.478
6900346,zukachan,"2021-06-06 06:36:01",0.478
6802903,mish,"2021-06-06 17:52:54",0.478
6919672,"Haonan Liu","2021-06-07 17:33:09",0.478
6885991,"Andrew Tu","2021-06-23 12:59:59",0.478
6852370,fkk,"2021-05-24 10:04:37",0.478
6765043,enanan,"2021-06-09 16:14:12",0.478
6766164,Henryruddick,"2021-05-13 14:49:20",0.478
6740265,"Thuan Hieu","2021-05-19 08:20:31",0.478
6821606,akaringo,"2021-05-19 09:35:00",0.478
6745623,"Harsh Jain","2021-05-19 13:31:18",0.478
6759757,HeisenBerg_008,"2021-05-19 12:15:28",0.478
6827094,"Alex #3","2021-05-20 07:35:26",0.478
6761815,"Pranav Kushare","2021-05-19 14:03:40",0.478
6829933,"jp Wang","2021-05-19 17:18:06",0.478
6832720,"sarath sahadevan","2021-05-20 06:07:03",0.478
6755255,"Yomiyasu sa","2021-05-21 13:46:44",0.478
6769892,Ruide,"2021-05-23 10:00:27",0.478
6824801,"Iga Kakeru","2021-06-17 02:02:02",0.478
6759706,wolvecap,"2021-06-01 03:28:03",0.478
6967395,"I'm daicong","2021-06-22 01:58:31",0.478
6868810,wodejiafeiyu,"2021-06-07 03:50:25",0.478
6949212,"Yerzhan Imanmalik","2021-06-20 20:43:51",0.478
6777590,iamanewbie,"2021-06-13 08:49:57",0.479
6769550,"Dionysis Kokkoris","2021-06-20 21:40:04",0.479
6809894,"Ahmed Ewida","2021-05-17 11:34:32",0.479
6734992,"Rinat Kurbanov","2021-05-20 21:11:01",0.479
6736533,Frustcoder,"2021-05-20 05:41:55",0.479
6740546,"Ertuğrul Demir","2021-05-13 01:32:06",0.479
6805986,tanashun,"2021-06-24 07:57:24",0.479
6806891,morikomorou,"2021-06-20 23:33:46",0.479
6961464,"Ignatius Ong","2021-06-17 02:59:48",0.479
6778101,fff,"2021-06-17 16:09:37",0.479
6777637,ryoherisson,"2021-06-18 12:36:03",0.479
6952235,"Takashi Tamura","2021-06-24 11:48:03",0.479
6980438,Aquapowdery,"2021-06-18 23:11:39",0.479
6761104,Phi,"2021-06-24 07:28:59",0.479
6742785,"Data Lords","2021-06-03 11:44:27",0.479
6931144,obito,"2021-06-09 07:45:20",0.479
6760665,Shahules,"2021-06-22 03:00:54",0.479
6751884,"Igor Buinyi","2021-06-13 06:37:33",0.479
6839941,"Vijender Singh","2021-06-15 06:49:33",0.479
6734193,"kalo & syurenuko","2021-06-23 15:18:49",0.479
6741785,"Abhishek Thakur","2021-06-15 12:09:04",0.479
6849422,"Martin Rypar","2021-06-08 12:44:25",0.479
6828760,"Cheng Frederick","2021-05-26 15:09:52",0.479
6751033,soul,"2021-05-26 01:50:43",0.479
6928134,"Daniel Popescu","2021-06-24 12:04:26",0.479
6734116,ranside,"2021-05-26 16:07:19",0.479
6792641,d3c3pTi0n,"2021-05-15 20:03:13",0.480
6963571,"Luis Diego Fernandez","2021-06-24 03:12:42",0.480
6842103,"Nilupa Rupasinghe","2021-06-02 08:09:20",0.480
6815102,JumpDiffusion,"2021-05-26 04:24:53",0.480
6777928,"Michael Schoustra","2021-05-28 14:08:15",0.480
6768953,"Maaz Saiyed","2021-06-24 09:26:30",0.480
6865961,"Mark Wijkhuizen","2021-06-17 15:32:09",0.480
6773433,"Eugene Medvedev","2021-06-23 13:56:15",0.480
6740685,"Jack McDonald","2021-06-13 13:54:29",0.480
6738736,Akhmediyar,"2021-05-13 06:13:03",0.480
6765287,DarknessZX,"2021-05-10 08:15:31",0.480
6766262,"wrong and slow","2021-05-13 22:14:51",0.480
6769977,"Jaiyl Abasbekov","2021-05-10 10:53:34",0.480
6741165,"Suriya KS","2021-05-14 12:21:46",0.480
6743759,"Debanjan Das","2021-05-17 17:28:15",0.480
6752048,"Marc Conway","2021-05-11 00:28:33",0.480
6773864,NTThanh,"2021-05-11 01:15:36",0.480
6736313,"Aditya Bansal","2021-05-11 03:40:08",0.480
6752716,"Ayush Singh488","2021-05-11 04:56:59",0.480
6775300,shiiku,"2021-05-15 15:49:18",0.480
6734939,"Antonio Marin","2021-05-11 07:14:19",0.480
6777031,"Matthias Bachfischer","2021-05-12 08:43:58",0.480
6774748,ctscsu,"2021-05-20 13:44:07",0.480
6740353,"Alex Yahiaoui Martinez","2021-05-11 15:16:35",0.480
6779648,ASHVIN,"2021-05-11 16:37:39",0.480
6751601,Moonej,"2021-05-18 21:46:08",0.480
6753469,ali,"2021-05-25 05:12:15",0.480
6736022,shigematsu,"2021-05-12 06:15:52",0.480
6764204,luxuantao,"2021-05-12 12:07:53",0.480
6779498,AlbertSalimov,"2021-05-12 21:09:47",0.480
6736624,dlbsabu,"2021-05-13 00:52:22",0.480
6761851,"BERKİN ERSÖZ","2021-05-13 08:20:38",0.480
6782080,"Siddharth Chauhan","2021-05-13 16:15:42",0.480
6793617,"Bahram Afsharmanesh","2021-05-13 23:43:48",0.480
6768005,monuwio,"2021-05-15 01:41:22",0.480
6800221,ayk24,"2021-05-15 07:05:37",0.480
6803012,"Alison Davey","2021-05-15 17:31:48",0.480
6801824,"Shivam Miglani","2021-05-15 22:03:04",0.480
6802299,NoLogic,"2021-05-16 08:38:51",0.480
6807354,"Valentin Mikhaylenko [ods.ai]","2021-05-17 19:58:45",0.480
6851905,nnnkkk,"2021-05-24 01:44:33",0.480
6927709,navjordj,"2021-06-10 11:38:03",0.480
6846031,orangeblue,"2021-06-10 08:41:14",0.480
6892364,ManmeetSingh,"2021-06-07 00:26:09",0.480
6734357,"Dmytro Danevskyi","2021-05-04 16:12:35",0.480
6770531,"Minglei Wang","2021-06-22 07:39:15",0.480
6734153,leo,"2021-05-24 15:30:14",0.480
6735936,rolypoly,"2021-05-15 01:30:13",0.480
6973263,"Ved and Parag","2021-06-23 16:54:54",0.480
6734603,"Charlie Craine","2021-06-05 13:32:16",0.480
6805508,calpis10000,"2021-06-20 14:42:37",0.480
6746169,SunilJammalamadaka,"2021-06-16 06:45:27",0.480
6859163,"Thomas #2","2021-06-04 10:59:51",0.481
6955456,Tareq,"2021-06-22 07:00:07",0.481
6748982,"NLP starter","2021-06-24 02:11:49",0.481
6997469,Heyangk,"2021-06-23 09:33:45",0.481
6862536,ilovekaggletoo,"2021-06-24 06:10:38",0.481
6736999,oulaoula,"2021-06-07 13:24:42",0.481
6740914,"Lukasz Koziol","2021-05-26 07:23:19",0.481
6734308,"Pavel Vodolazov","2021-06-19 18:21:02",0.481
6744332,"Yuko Ishizaki","2021-06-07 15:30:38",0.481
6735405,"Konrad Banachewicz","2021-06-17 07:08:27",0.481
6798400,guimie,"2021-05-16 17:32:36",0.481
6814950,Taylor,"2021-05-17 23:01:11",0.481
6741595,"Lok'tar Ogar","2021-06-23 21:08:07",0.481
6807151,Ghost.X,"2021-06-17 06:33:23",0.481
6734233,"Nikolay Prokoptsev","2021-06-01 20:38:05",0.481
6759814,jytan,"2021-05-18 17:52:56",0.481
6771659,AmeyBaokar,"2021-06-02 22:25:52",0.481
6740934,masa-suke,"2021-06-24 03:53:16",0.481
6757172,"Jiang YL","2021-05-21 14:03:42",0.481
6772065,Bhrij,"2021-05-15 21:22:55",0.481
6810692,ChristophXJ,"2021-06-03 14:34:53",0.481
6815282,Danyang,"2021-05-18 05:47:21",0.481
6754881,hgals,"2021-05-28 01:54:03",0.481
6967058,"Keith SZE","2021-06-20 09:20:24",0.481
6776141,FGPC,"2021-06-19 12:30:38",0.482
6861714,"Ken Miller","2021-05-26 11:56:37",0.482
6780568,Axel,"2021-06-22 18:38:23",0.482
6738496,"Dom De Jonge","2021-05-15 17:33:17",0.482
6810939,KratagyaYadav,"2021-06-21 12:58:03",0.482
6882716,Strider,"2021-06-14 04:42:26",0.482
6738409,deepression,"2021-05-12 16:16:48",0.482
6807535,srinadhu,"2021-05-19 16:11:36",0.482
6771451,"Sourabh Ghorpade","2021-06-02 07:41:09",0.482
6766409,"Pocket Tanks ☮️","2021-06-06 10:09:36",0.482
6921861,dana,"2021-06-07 04:59:31",0.482
6922004,Mackellis,"2021-06-07 05:43:08",0.482
6745854,"TK #3","2021-06-12 00:29:24",0.482
6996578,yhchen2018,"2021-06-23 00:58:23",0.482
6958542,bigsmall,"2021-06-15 03:04:51",0.482
6955387,showme,"2021-06-14 13:14:49",0.482
6755452,xxy,"2021-06-10 06:12:58",0.482
6782663,YujiAriyasu,"2021-05-17 11:44:01",0.482
6780503,Bluefool,"2021-05-15 22:46:45",0.482
6745700,"Anthony Chan","2021-06-10 01:31:17",0.482
6809532,yueqianhaobo,"2021-05-18 12:52:47",0.482
6733997,Hirochi,"2021-05-16 17:57:35",0.482
6777551,"Kusuma B","2021-06-02 00:39:04",0.482
6744985,VigneshBaskaran,"2021-06-17 04:52:22",0.482
6738377,"Vatsal Shah","2021-05-08 05:30:40",0.482
6788648,Ukyo,"2021-05-28 11:56:53",0.482
6929543,"Dean Bunce","2021-06-20 16:21:18",0.482
6927584,getting_started,"2021-06-20 03:26:52",0.482
6799026,"Maksim Markeev","2021-06-22 16:21:28",0.482
6751141,dagnelies,"2021-06-23 16:10:05",0.482
6922608,pinkaxe,"2021-06-24 06:42:36",0.482
6734837,"Alex Zdorovets","2021-05-23 05:59:43",0.483
6743767,"Gao Yichen","2021-06-24 04:44:04",0.483
6739012,m__k,"2021-05-27 03:42:36",0.483
6841764,"Jeonghyuk Park","2021-06-07 14:56:38",0.483
6841017,"TK #4","2021-06-20 11:41:14",0.483
6735112,"Data fanatics","2021-05-20 04:17:43",0.483
6771047,Fnoa,"2021-05-21 11:32:26",0.483
6734457,"Gaetan L.","2021-06-22 21:44:18",0.483
6748181,"Andrew W","2021-05-20 21:37:27",0.483
6768364,"Juan Beleño","2021-06-06 01:07:02",0.483
6748671,chumajin,"2021-06-05 15:48:27",0.483
6778196,"Kitano Tenmangu","2021-06-24 12:19:19",0.483
6788302,"Abhi #2","2021-05-13 12:51:30",0.483
6740363,"Amogh Badugu","2021-05-13 14:47:21",0.483
6792811,"dragon zhang","2021-05-19 00:53:04",0.483
6792194,"Zaakcii Ru","2021-05-13 22:21:44",0.483
6792489,"Vinay Ethiraj","2021-05-28 21:38:35",0.484
6839412,"Jungwoo Park","2021-06-22 16:33:44",0.484
6785859,thecurvefitter,"2021-05-17 21:08:54",0.484
6882091,AntiSquid,"2021-05-30 10:52:50",0.484
6750850,Ringa_hyj,"2021-06-10 22:52:51",0.484
6738421,"Data Crush","2021-06-04 16:50:46",0.484
6736773,Yuejiang_Li,"2021-06-13 03:05:25",0.484
6738762,"Weimin Wang","2021-06-09 04:25:38",0.484
6806333,johnjohnwalls,"2021-05-20 14:53:53",0.484
6756376,DeepInfinity,"2021-06-19 14:59:33",0.484
6768537,Corteso,"2021-05-13 03:55:35",0.484
6747429,pcuenq,"2021-05-21 18:19:44",0.484
6769135,KingsOfNLP,"2021-06-23 21:20:45",0.484
6815671,"Takeshi Fukunari","2021-06-23 17:05:30",0.484
6957052,Convophile,"2021-06-15 06:51:44",0.484
6800301,aqx,"2021-06-19 16:05:21",0.485
6929855,Zabreture,"2021-06-09 15:58:44",0.485
6915094,OSCAR4U,"2021-06-05 11:42:41",0.485
6737114,"Priyanshu Chaudhary","2021-06-05 12:23:01",0.485
6769511,"Thomas Yokota","2021-06-12 07:44:54",0.485
6812306,"Atsushi Iwasaki","2021-06-23 13:16:37",0.485
6750402,"Arshak Mkhoyan","2021-06-01 13:35:33",0.485
6841346,DoctorFamiliar,"2021-06-10 13:17:56",0.485
6913105,Omastar,"2021-06-23 22:56:04",0.485
6812307,no_name.,"2021-06-23 00:59:36",0.485
6734971,"Faisal Alsrheed","2021-05-13 08:03:20",0.485
6769443,Hugo,"2021-05-25 22:52:57",0.485
6736566,𝒟𝒾𝓂𝑒𝓃𝓈𝒾𝑜𝓃,"2021-06-24 09:29:07",0.485
6833822,"Yutaka Sawai","2021-06-06 12:56:39",0.485
6936953,Drzhuzhe,"2021-06-19 02:24:07",0.485
6754525,dublju,"2021-05-23 15:18:16",0.485
6892702,LeslieOverfitting,"2021-06-24 04:43:51",0.485
6887640,moyomoyo,"2021-06-17 10:48:04",0.486
6748826,"Kiet Chu","2021-06-06 00:46:23",0.486
6860758,hedwig100,"2021-06-22 11:29:25",0.486
6852013,"🐀Taki Yu","2021-06-24 09:23:07",0.486
6741298,"Puck Wang","2021-06-23 16:48:34",0.486
6881582,KKKR,"2021-06-24 04:37:06",0.486
6775945,"Ashish Lal","2021-06-03 09:35:46",0.486
6785128,"Bango Skunk","2021-06-20 11:10:41",0.486
6745205,"Keqiu Shen","2021-05-09 13:07:24",0.486
6762893,rc95401,"2021-05-08 19:54:49",0.486
6736711,"Victor Krasilnikov","2021-05-09 01:08:36",0.486
6743269,mei2828,"2021-05-09 01:53:11",0.486
6772470,VJ6,"2021-05-09 10:31:11",0.486
6761788,vanAmsen,"2021-05-09 13:21:08",0.486
6762867,"[Deleted] 133c459f-d53c-4d3d-a2dc-ea9050d80ea2","2021-05-09 14:42:30",0.486
6749958,"Frank Guo","2021-06-24 09:46:33",0.486
6759365,rinchi,"2021-06-23 14:15:19",0.486
6897145,"Gordon First","2021-06-01 22:45:44",0.486
6848801,"Soki Nishiyama","2021-06-14 00:00:38",0.486
6772627,Alaeddin,"2021-05-11 16:30:50",0.487
6787912,kyshel,"2021-05-13 03:33:43",0.487
6780171,"Hamza Ghani","2021-05-14 21:10:17",0.487
6762683,"Victor Paslay","2021-05-17 00:36:27",0.487
6832793,mura5726,"2021-06-10 08:29:55",0.487
6832789,"Kae Takahashi","2021-06-17 07:05:39",0.487
6795117,"Pawan Sharma","2021-06-19 10:28:45",0.487
6809596,HanweiYD,"2021-06-01 11:53:35",0.487
6765337,myaun,"2021-06-10 19:19:56",0.487
6736319,HTOM,"2021-06-03 21:30:29",0.487
6753949,"hatem amine","2021-05-16 09:26:49",0.487
6735090,kkiller,"2021-05-07 02:30:18",0.487
6747194,SolverWorld,"2021-05-24 17:05:25",0.487
6898260,"Sujith K Nair","2021-06-22 06:07:20",0.487
6745335,Tatsuya50,"2021-05-14 15:53:36",0.487
6737390,NxGTR,"2021-05-10 14:24:50",0.487
6734500,Icfstat,"2021-06-06 01:38:11",0.487
6795371,"Artem Zapara","2021-06-24 08:41:01",0.487
6747600,"[Deleted] 69cb0a34-f371-4900-b980-73b7997d1a18","2021-05-19 00:19:05",0.487
6735204,dynamic24,"2021-05-19 06:52:35",0.487
